Alice Training On size: w=20, h=5, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
3800,369,0.2358,-10.0000,-5.2846,10.0000,27.0407,0.333694,2.644888,-0.045128
3900,366,0.2186,-10.0000,-5.6284,10.0000,27.2650,0.371676,4.490283,-0.045758
4000,354,0.2740,-10.0000,-4.5198,10.0000,28.3701,0.958656,1.403434,-0.041578
4100,339,0.2360,-10.0000,-5.2802,10.0000,29.3776,0.115607,4.729249,-0.049347
4200,361,0.2521,-10.0000,-4.9584,10.0000,27.7147,-0.261028,2.389337,-0.046726
4300,358,0.2318,-10.0000,-5.3631,10.0000,28.0112,0.544401,4.064921,-0.050004
4400,360,0.2194,-10.0000,-5.6111,10.0000,27.7417,0.478376,3.062582,-0.044304
4500,364,0.2418,-10.0000,-5.1648,10.0000,27.4835,0.683602,5.721631,-0.047750
4600,361,0.2438,-10.0000,-5.1247,10.0000,27.7396,0.929876,1.941253,-0.042992
4700,368,0.2255,-10.0000,-5.4891,10.0000,27.1793,-0.314367,2.781414,-0.042852
4800,344,0.2936,-10.0000,-4.1279,10.0000,28.9419,-0.394427,1.367376,-0.042008
4900,338,0.2870,-10.0000,-4.2604,10.0000,29.6568,0.196274,2.700086,-0.043289
5000,6,0.0000,-10.0000,-10.0000,-10.0000,12.6667,0.181235,6.047196,-0.043128
5100,328,0.3110,-10.0000,-3.7805,10.0000,30.4573,-0.098421,3.971702,-0.045802
5200,364,0.2253,-10.0000,-5.4945,10.0000,27.5495,-0.300939,4.088495,-0.045889
5300,373,0.2279,-10.0000,-5.4424,10.0000,26.7560,0.651097,1.288486,-0.042384
5400,331,0.2356,-10.0000,-5.2870,10.0000,30.2024,-0.072350,2.622431,-0.044791
5500,367,0.2044,-10.0000,-5.9128,10.0000,27.3161,0.579194,3.314149,-0.044177
5600,362,0.2127,-10.0000,-5.7459,10.0000,27.5525,-0.119862,2.424016,-0.046199
5700,349,0.2493,-10.0000,-5.0143,10.0000,28.7049,0.123770,2.538564,-0.045984
5800,364,0.2500,-10.0000,-5.0000,10.0000,27.4643,0.303091,2.391971,-0.045056
5900,332,0.2590,-10.0000,-4.8193,10.0000,30.0452,-0.149973,2.443017,-0.044780
6000,357,0.2465,-10.0000,-5.0700,10.0000,28.0616,-0.318932,1.800984,-0.042580
6100,343,0.2711,-10.0000,-4.5773,10.0000,29.1312,0.414255,4.644998,-0.047525
6200,337,0.2671,-10.0000,-4.6588,10.0000,29.6944,0.638113,3.804933,-0.045519
6300,368,0.2147,-10.0000,-5.7065,10.0000,27.1821,0.207255,2.960492,-0.042875
6400,340,0.2588,-10.0000,-4.8235,10.0000,29.4235,0.104974,2.568821,-0.043432
6500,345,0.2667,-10.0000,-4.6667,10.0000,28.9826,-0.253346,3.259129,-0.042761
6600,338,0.2633,-10.0000,-4.7337,10.0000,29.6183,0.507711,5.413812,-0.044150
6700,329,0.2705,-10.0000,-4.5897,10.0000,30.4103,-0.172424,3.487434,-0.043257
6800,334,0.2994,-10.0000,-4.0120,10.0000,29.8653,-0.202736,2.835182,-0.041969
6900,339,0.2920,-10.0000,-4.1593,10.0000,29.4513,-0.228254,2.977255,-0.041670
7000,332,0.2982,-10.0000,-4.0361,10.0000,30.1416,-0.345184,2.328412,-0.041958
7100,326,0.2975,-10.0000,-4.0491,10.0000,30.7791,0.354989,3.493922,-0.041083
7200,339,0.2832,-10.0000,-4.3363,10.0000,29.4277,-0.055954,4.227326,-0.043412
7300,351,0.2279,-10.0000,-5.4416,10.0000,28.5413,-0.460142,2.611079,-0.042852
7400,355,0.2451,-10.0000,-5.0986,10.0000,28.1634,0.337566,5.282947,-0.049060
7500,314,0.3025,-10.0000,-3.9490,10.0000,31.8631,0.212064,2.850012,-0.041096
7600,334,0.2844,-10.0000,-4.3114,10.0000,29.9162,0.298217,2.593480,-0.041752
7700,348,0.2615,-10.0000,-4.7701,10.0000,28.7184,-0.077202,1.099827,-0.038194
7800,326,0.2975,-10.0000,-4.0491,10.0000,30.6442,0.777951,4.371838,-0.040503
7900,338,0.2899,-10.0000,-4.2012,10.0000,29.6479,0.573191,4.789025,-0.041708
8000,310,0.3161,-10.0000,-3.6774,10.0000,32.1516,0.253921,1.855577,-0.039021
8100,349,0.2550,-10.0000,-4.8997,10.0000,28.6905,-0.006035,2.879310,-0.039276
8200,319,0.3135,-10.0000,-3.7304,10.0000,31.3668,0.691768,4.663292,-0.041998
8300,347,0.2882,-10.0000,-4.2363,10.0000,28.7983,0.142196,2.484578,-0.040599
8400,344,0.2471,-10.0000,-5.0581,10.0000,29.0872,0.350130,5.110643,-0.044162
8500,359,0.2479,-10.0000,-5.0418,10.0000,27.8134,-0.031986,2.819844,-0.042021
8600,330,0.2364,-10.0000,-5.2727,10.0000,30.4000,-0.309657,4.561969,-0.043932
8700,332,0.2349,-10.0000,-5.3012,10.0000,30.0964,0.852402,3.634443,-0.043228
8800,358,0.2374,-10.0000,-5.2514,10.0000,27.8911,0.552162,4.477914,-0.046231
8900,348,0.2701,-10.0000,-4.5977,10.0000,28.7845,0.046857,2.770490,-0.043074
8600,350,0.2714,-10.0000,-4.5714,10.0000,28.4743,0.064418,1.931866,-0.041051
8700,323,0.3344,-10.0000,-3.3127,10.0000,30.9257,-0.301108,1.429681,-0.038351
8800,353,0.2805,-10.0000,-4.3909,10.0000,28.4476,0.312386,2.804545,-0.039244
8900,346,0.2803,-10.0000,-4.3931,10.0000,28.8844,-0.059642,4.106632,-0.041326
9000,332,0.3102,-10.0000,-3.7952,10.0000,30.0361,0.362173,1.967974,-0.038186
9100,355,0.2817,-10.0000,-4.3662,10.0000,28.2648,0.354323,3.648743,-0.037758
9200,333,0.2733,-10.0000,-4.5345,10.0000,29.9009,0.262857,1.533960,-0.038875
9300,352,0.2784,-10.0000,-4.4318,10.0000,28.4830,-0.078403,2.313860,-0.040784
9400,316,0.3418,-10.0000,-3.1646,10.0000,31.7089,-0.303327,1.366054,-0.036851
9500,322,0.3230,-10.0000,-3.5404,10.0000,31.0124,0.617471,7.069417,-0.041919
9600,338,0.3107,-10.0000,-3.7870,10.0000,29.6272,-0.417440,4.533853,-0.039451
9700,319,0.3197,-10.0000,-3.6050,10.0000,31.2382,0.827558,0.467619,-0.035841
9800,328,0.2927,-10.0000,-4.1463,10.0000,30.5488,0.815692,5.054200,-0.040301
9900,344,0.2703,-10.0000,-4.5930,10.0000,29.0407,0.027493,2.440530,-0.041304
10000,330,0.3061,-10.0000,-3.8788,10.0000,30.2970,0.111783,1.985167,-0.039722
10100,340,0.2882,-10.0000,-4.2353,10.0000,29.3676,0.734902,4.170717,-0.038174
10200,324,0.3364,-10.0000,-3.2716,10.0000,30.9846,0.322657,6.946273,-0.042474
10300,344,0.2907,-10.0000,-4.1860,10.0000,29.0029,-0.374181,2.634881,-0.041947
10400,343,0.3032,-10.0000,-3.9359,10.0000,29.2128,-0.426644,0.492112,-0.037204
10500,320,0.3063,-10.0000,-3.8750,10.0000,31.2188,0.420050,2.741876,-0.039421
10600,322,0.3199,-10.0000,-3.6025,10.0000,31.0776,0.748744,0.416723,-0.036629
10700,337,0.3383,-10.0000,-3.2344,10.0000,29.6588,0.342689,2.815398,-0.038668
10800,329,0.3313,-10.0000,-3.3739,10.0000,30.2888,-0.355701,4.036762,-0.040996
10900,340,0.3265,-10.0000,-3.4706,10.0000,29.5000,0.348993,2.738695,-0.039224
11000,342,0.2807,-10.0000,-4.3860,10.0000,29.2895,0.246123,0.694945,-0.037850
11100,335,0.2418,-10.0000,-5.1642,10.0000,29.7224,0.506494,2.642687,-0.041745
11200,352,0.3125,-10.0000,-3.7500,10.0000,28.4489,0.473194,2.563457,-0.040985
11300,336,0.2768,-10.0000,-4.4643,10.0000,29.7500,0.097934,0.816734,-0.038599
11400,329,0.3009,-10.0000,-3.9818,10.0000,30.3708,0.031638,4.734064,-0.042206
11500,326,0.3252,-10.0000,-3.4969,10.0000,30.7761,-0.093717,2.709058,-0.042110
11600,338,0.2959,-10.0000,-4.0828,10.0000,29.5414,0.807516,0.417890,-0.036850
11700,352,0.2784,-10.0000,-4.4318,10.0000,28.3722,-0.349870,1.637592,-0.040594
11800,346,0.2746,-10.0000,-4.5087,10.0000,29.0087,0.097685,0.853124,-0.036519
11900,333,0.2793,-10.0000,-4.4144,10.0000,30.0090,-0.200646,4.271138,-0.043360
12000,325,0.3231,-10.0000,-3.5385,10.0000,30.7754,0.672163,0.525581,-0.036501
12100,311,0.3505,-10.0000,-2.9904,10.0000,32.0675,0.427253,5.333699,-0.042284
12200,326,0.3160,-10.0000,-3.6810,10.0000,30.7515,0.426727,6.233629,-0.045054
12300,340,0.3206,-10.0000,-3.5882,10.0000,29.3412,0.283192,2.437256,-0.039461
12400,339,0.2950,-10.0000,-4.1003,10.0000,29.5398,0.256288,2.870966,-0.039524
12500,337,0.3145,-10.0000,-3.7092,10.0000,29.6973,0.014812,2.544442,-0.037950
12600,316,0.3481,-10.0000,-3.0380,10.0000,31.6013,0.873778,5.114465,-0.038350
12700,342,0.2485,-10.0000,-5.0292,10.0000,29.3041,-0.319985,2.647708,-0.038384
12800,343,0.2974,-10.0000,-4.0525,10.0000,29.0641,-0.116621,3.994051,-0.041817
12900,344,0.2878,-10.0000,-4.2442,10.0000,29.1308,-0.123336,3.171089,-0.040121
13000,332,0.3313,-10.0000,-3.3735,10.0000,30.1446,-0.280508,3.696759,-0.040478
13100,320,0.3375,-10.0000,-3.2500,10.0000,31.1469,-0.242268,1.029490,-0.039552
13200,327,0.2966,-10.0000,-4.0673,10.0000,30.6850,-0.042287,5.147827,-0.040363
13300,328,0.3354,-10.0000,-3.2927,10.0000,30.4909,0.142120,3.148594,-0.039266
13400,316,0.3608,-10.0000,-2.7848,10.0000,31.6266,0.470948,2.889240,-0.038597
13500,331,0.3263,-10.0000,-3.4743,10.0000,30.2266,0.053407,3.340230,-0.038066
13600,337,0.2878,-10.0000,-4.2433,10.0000,29.5460,0.086433,4.162722,-0.041552
13700,342,0.2807,-10.0000,-4.3860,10.0000,29.2719,0.799257,3.797127,-0.041514
13800,325,0.3354,-10.0000,-3.2923,10.0000,30.8585,-0.297500,1.460960,-0.036201
13900,346,0.2746,-10.0000,-4.5087,10.0000,28.8439,0.010908,2.631295,-0.039826
14000,336,0.3065,-10.0000,-3.8690,10.0000,29.7857,-0.131092,2.990205,-0.041230
14100,326,0.2791,-10.0000,-4.4172,10.0000,30.5798,0.243124,3.632163,-0.041269
14200,325,0.3169,-10.0000,-3.6615,10.0000,30.8985,0.253837,0.672810,-0.037079
14300,348,0.2701,-10.0000,-4.5977,10.0000,28.6322,0.941671,0.765495,-0.037358
14400,338,0.2811,-10.0000,-4.3787,10.0000,29.6183,-0.088913,1.355695,-0.037848
14500,340,0.3176,-10.0000,-3.6471,10.0000,29.4176,0.122589,0.322476,-0.035844
14600,328,0.3171,-10.0000,-3.6585,10.0000,30.5427,0.689544,5.941368,-0.043280
14700,317,0.3312,-10.0000,-3.3754,10.0000,31.4984,0.290611,2.699980,-0.036982
14800,340,0.2676,-10.0000,-4.6471,10.0000,29.3971,0.334901,4.571917,-0.045485
14900,317,0.3407,-10.0000,-3.1861,10.0000,31.5552,0.217677,2.446613,-0.038707
15000,327,0.3150,-10.0000,-3.7003,10.0000,30.5749,0.070323,2.991202,-0.038963
15100,346,0.2601,-10.0000,-4.7977,10.0000,28.9595,-0.380388,2.339806,-0.035732
15200,313,0.3482,-10.0000,-3.0351,10.0000,31.8626,0.195983,2.307914,-0.037460
15300,341,0.2786,-10.0000,-4.4282,10.0000,29.3724,0.554466,6.232996,-0.044076
15400,338,0.3018,-10.0000,-3.9645,10.0000,29.6124,0.005239,3.030965,-0.041428
15500,348,0.2960,-10.0000,-4.0805,10.0000,28.6609,0.509230,0.278582,-0.035746
15600,334,0.3084,-10.0000,-3.8323,10.0000,29.9371,0.397572,4.709018,-0.041105
15700,322,0.3292,-10.0000,-3.4161,10.0000,31.0714,0.496878,2.773856,-0.035293
15800,320,0.3469,-10.0000,-3.0625,10.0000,31.2719,-0.464486,1.605701,-0.037935
15900,326,0.3436,-10.0000,-3.1288,10.0000,30.7270,0.130102,4.117852,-0.038894
16000,324,0.3488,-10.0000,-3.0247,10.0000,30.8642,0.057729,3.809206,-0.038601
16100,341,0.2727,-10.0000,-4.5455,10.0000,29.2903,-0.324016,3.925780,-0.042008
16200,340,0.3265,-10.0000,-3.4706,10.0000,29.4029,0.026186,3.840682,-0.039444
16300,323,0.3313,-10.0000,-3.3746,10.0000,30.9226,-0.008845,4.318299,-0.044964
16400,331,0.3263,-10.0000,-3.4743,10.0000,30.2568,0.595813,2.712437,-0.036487
16500,326,0.3160,-10.0000,-3.6810,10.0000,30.7055,0.132569,4.008928,-0.040976
16600,335,0.3403,-10.0000,-3.1940,10.0000,29.8358,-0.200036,3.734122,-0.039997
16700,332,0.3434,-10.0000,-3.1325,10.0000,30.1416,0.943981,6.415871,-0.039709
16800,322,0.3323,-10.0000,-3.3540,10.0000,31.0000,0.188981,2.639057,-0.036763
16900,339,0.3186,-10.0000,-3.6283,10.0000,29.5693,0.716163,6.166221,-0.042620
17000,327,0.3272,-10.0000,-3.4557,10.0000,30.5810,0.032219,3.921634,-0.040679
17100,343,0.2974,-10.0000,-4.0525,10.0000,29.0292,-0.567655,1.268835,-0.038835
17200,346,0.3064,-10.0000,-3.8728,10.0000,28.9653,0.882827,0.319216,-0.036005
17300,354,0.2825,-10.0000,-4.3503,10.0000,28.2599,-0.236592,4.403384,-0.042975
17400,352,0.2699,-10.0000,-4.6023,10.0000,28.4290,-0.195676,5.363064,-0.045078
17500,324,0.3395,-10.0000,-3.2099,10.0000,30.8056,-0.024017,2.268924,-0.038986
17600,338,0.3254,-10.0000,-3.4911,10.0000,29.6065,-0.015659,2.939952,-0.039556
17700,335,0.3194,-10.0000,-3.6119,10.0000,29.8090,0.325221,4.668187,-0.040595
17800,345,0.3014,-10.0000,-3.9710,10.0000,28.9971,0.705397,2.826379,-0.034817
17900,332,0.3343,-10.0000,-3.3133,10.0000,30.1054,0.476774,4.260124,-0.042023
